sample1	sample2	expr.similarity	expr.doppel	pheno.similarity	pheno.doppel	smokinggun.similarity	smokinggun.doppel
GSE31519:GSM782555	GSE31519:GSM782556	0.9695219335524858	TRUE	NA	FALSE	NA	FALSE
GSE4611:GSM103259	GSE4611:GSM103276	0.9879573184021991	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782531	GSE4611:GSM103119	0.9846708935349824	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782532	GSE4611:GSM103123	0.9850113652384613	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782533	GSE4611:GSM103128	0.9845801291764025	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782534	GSE4611:GSM103138	0.9854399160519048	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782535	GSE4611:GSM103140	0.9855258277792851	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782536	GSE4611:GSM103145	0.9860755792277476	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782537	GSE4611:GSM103153	0.9847108293007601	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782538	GSE4611:GSM103155	0.9843618280824071	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782539	GSE4611:GSM103156	0.9853032799155007	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782540	GSE4611:GSM103159	0.9859838081027877	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782541	GSE4611:GSM103161	0.9847583397564847	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782542	GSE4611:GSM103167	0.9852321875794784	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782543	GSE4611:GSM103171	0.9869297482359934	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782544	GSE4611:GSM103176	0.9854759024950176	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782545	GSE4611:GSM103190	0.9836677408225964	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782546	GSE4611:GSM103192	0.9866166165496932	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782547	GSE4611:GSM103204	0.9839085954625718	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782548	GSE4611:GSM103208	0.9838605753967441	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782549	GSE4611:GSM103211	0.9822373521051139	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782550	GSE4611:GSM103213	0.9854689418877717	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782551	GSE4611:GSM103215	0.9869986035132503	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782552	GSE4611:GSM103217	0.9840320368144145	TRUE	NA	FALSE	NA	FALSE
GSE31519:GSM782553	GSE4611:GSM103225	0.9850211746329535	TRUE	NA	FALSE	NA	FALSE
